reference,degraded,moslqo,fvnsim0,fvnsim1,fvnsim2,fvnsim3,fvnsim4,fvnsim5,fvnsim6,fvnsim7,fvnsim8,fvnsim9,fvnsim10,fvnsim11,fvnsim12,fvnsim13,fvnsim14,fvnsim15,fvnsim16,fvnsim17,fvnsim18,fvnsim19,fvnsim20,fvnsim21,fvnsim22,fvnsim23,fvnsim24,fvnsim25,fvnsim26,fvnsim27,fvnsim28,fvnsim29,fvnsim30,fvnsim31,fvnsim10_0,fvnsim10_1,fvnsim10_2,fvnsim10_3,fvnsim10_4,fvnsim10_5,fvnsim10_6,fvnsim10_7,fvnsim10_8,fvnsim10_9,fvnsim10_10,fvnsim10_11,fvnsim10_12,fvnsim10_13,fvnsim10_14,fvnsim10_15,fvnsim10_16,fvnsim10_17,fvnsim10_18,fvnsim10_19,fvnsim10_20,fvnsim10_21,fvnsim10_22,fvnsim10_23,fvnsim10_24,fvnsim10_25,fvnsim10_26,fvnsim10_27,fvnsim10_28,fvnsim10_29,fvnsim10_30,fvnsim10_31,fstdnsim0,fstdnsim1,fstdnsim2,fstdnsim3,fstdnsim4,fstdnsim5,fstdnsim6,fstdnsim7,fstdnsim8,fstdnsim9,fstdnsim10,fstdnsim11,fstdnsim12,fstdnsim13,fstdnsim14,fstdnsim15,fstdnsim16,fstdnsim17,fstdnsim18,fstdnsim19,fstdnsim20,fstdnsim21,fstdnsim22,fstdnsim23,fstdnsim24,fstdnsim25,fstdnsim26,fstdnsim27,fstdnsim28,fstdnsim29,fstdnsim30,fstdnsim31,fvdegenergy0,fvdegenergy1,fvdegenergy2,fvdegenergy3,fvdegenergy4,fvdegenergy5,fvdegenergy6,fvdegenergy7,fvdegenergy8,fvdegenergy9,fvdegenergy10,fvdegenergy11,fvdegenergy12,fvdegenergy13,fvdegenergy14,fvdegenergy15,fvdegenergy16,fvdegenergy17,fvdegenergy18,fvdegenergy19,fvdegenergy20,fvdegenergy21,fvdegenergy22,fvdegenergy23,fvdegenergy24,fvdegenergy25,fvdegenergy26,fvdegenergy27,fvdegenergy28,fvdegenergy29,fvdegenergy30,fvdegenergy31
evaluation/bill-evans-secret-sessions_01/i16_cbr_5ms_192k/master.wav,evaluation/bill-evans-secret-sessions_01/i16_cbr_5ms_192k/rust.wav,4.58235465,0.995616523,0.997830697,0.997718654,0.998031645,0.998387717,0.998314279,0.997560262,0.997675876,0.997841335,0.997384567,0.99739448,0.997270981,0.996427793,0.996396239,0.996553583,0.995939568,0.993609099,0.992753026,0.992818227,0.994182689,0.995125766,0.99633706,0.997931792,0.998054665,0.997557582,0.99682138,0.994799002,0.987808128,0.982072047,0.96416477,0.831027766,0.787493139,0.989317539,0.991209285,0.993914442,0.995895021,0.99536286,0.995413423,0.992922036,0.99391941,0.99055492,0.989948001,0.992964565,0.993445054,0.984351055,0.993215803,0.99471197,0.994031519,0.986914524,0.981739721,0.98528412,0.988768855,0.991187412,0.993904149,0.996778732,0.996317031,0.994499063,0.989625765,0.988334372,0.975875162,0.973385796,0.947033319,0.717362721,0.707550989,0.0039067205,0,0.00438741958,0.0044947124,0,0.00201686591,0.00575929194,0.00265596976,0.0043232588,0.00895992074,0.00816032138,0.00514781839,0.0114455688,0.00530392328,0.00282396927,0.00480047025,0.0142392452,0.0164747082,0.0209439005,0.0106879513,0.00825758552,0.00620391592,0.00375209666,0.00442641662,0.00516589262,0.00819393306,0.0122333946,0.0219563307,0.0229065892,0.0477716665,0.153069807,0.132365007,15.1976995,19.1024979,19.5395425,20.0510837,19.1357456,21.4773973,20.1242069,18.9549232,19.6660388,18.7737429,16.8413194,15.7750794,15.0566326,14.8807459,14.6208805,14.0669907,13.6339424,13.6881389,13.2348691,13.2885982,13.1560427,12.6677675,12.0437914,11.0113456,9.80013395,8.18380755,6.90746046,6.210635,6.17779015,6.4513383,6.66366356,3.45793838
evaluation/bill-evans-secret-sessions_01/i16_cbr_5ms_192k/master.wav,evaluation/bill-evans-secret-sessions_01/i16_cbr_5ms_192k/c.wav,4.58419082,0.994660499,0.99802219,0.998026954,0.997783083,0.998373854,0.998585425,0.997238797,0.99765825,0.997658051,0.998018326,0.997731712,0.997327507,0.996802547,0.996275355,0.996704719,0.995982484,0.993650279,0.993331255,0.994065854,0.994310382,0.994665009,0.99562252,0.997540015,0.997995885,0.997870358,0.996812173,0.994717722,0.990891431,0.983349293,0.966326043,0.829344002,0.783804483,0.982935787,0.995226779,0.993933435,0.991030747,0.996401042,0.996851941,0.989702461,0.995906816,0.988369393,0.993059139,0.992562461,0.993882497,0.988558522,0.988052856,0.993473479,0.993274598,0.98669893,0.98200802,0.986875564,0.986254951,0.991118836,0.990684016,0.996386302,0.995354175,0.995539603,0.992625313,0.989401025,0.983371012,0.962773235,0.931917221,0.710720213,0.698859077,0.0172217068,0.00232702333,0,0.00220082543,0.00128982269,0.00293670347,0.01220108,0.00495965477,0.00400819786,0.00454731818,0.0054449025,0.006427007,0.00844758347,0.00920116049,0.00445493821,0.00653292486,0.0131109518,0.0114220189,0.00869863878,0.0109299124,0.0106314502,0.0070465745,0.00403656505,0.0036079253,0.0049613957,0.00938158481,0.0160495542,0.0155149269,0.0268992242,0.046083213,0.155064735,0.132124909,15.1682812,19.0681268,19.4963548,20.0287251,19.0787046,21.4260867,20.0712039,18.8939188,19.6068528,18.7170944,16.7869099,15.7172632,14.9956494,14.827887,14.5808995,14.0269672,13.5864358,13.6414675,13.1671517,13.252783,13.1214378,12.6146731,11.9812426,10.951472,9.7580513,8.12980429,6.85952972,6.16394058,6.12412955,6.3946724,6.60246634,3.39758694
evaluation/bill-evans-secret-sessions_01/i16_cbr_5ms_256k/master.wav,evaluation/bill-evans-secret-sessions_01/i16_cbr_5ms_256k/rust.wav,4.6112521,0.99714936,0.999354786,0.99956103,0.999389347,0.999539359,0.999637508,0.999221526,0.999376822,0.999561634,0.999618405,0.99943135,0.999366581,0.999332955,0.999180879,0.999047591,0.999150795,0.99901761,0.999108987,0.999456494,0.999464857,0.999237745,0.99941085,0.999755473,0.99983376,0.999752891,0.999348043,0.998844244,0.997188683,0.995060474,0.991418824,0.831154898,0.788362993,0.98904191,0.997949357,0.998842793,0.998412537,0.999025336,0.999044578,0.994666844,0.997123238,0.999037361,0.998979368,0.998711612,0.997190308,0.997683643,0.997648933,0.997099425,0.998476695,0.99828042,0.998563005,0.998900026,0.998995167,0.998400444,0.998996337,0.999518893,0.999674059,0.999374376,0.998617632,0.997989444,0.992870378,0.991452853,0.987021003,0.713441363,0.702965795,0.0125447431,0,0.00108377915,0.0015488593,0.0006790792,0,0,0,0,0.00123652848,0.00228829438,0.00275318982,0.00305031044,0.00265142107,0.00242767115,0.00202272781,0.00270882108,0.00226817831,0.00164282816,0.0024796486,0.00304344724,0.00153458412,0.00110276244,0.000488936875,0.00149240593,0.00349273557,0.0036915227,0.00281706705,0.00720823014,0.00853752051,0.153049095,0.130365685,15.1962397,19.0838741,19.506592,20.0324948,19.0888427,21.4315571,20.0807386,18.9098457,19.6232929,18.7322342,16.7934906,15.7305181,15.0160694,14.8478888,14.5999453,14.0351314,13.5918948,13.6467739,13.1906311,13.2712745,13.1270731,12.623999,11.9988564,10.9641203,9.76855443,8.15188798,6.87381871,6.17711906,6.14136243,6.42053832,6.62811771,3.43064262
evaluation/bill-evans-secret-sessions_01/i16_cbr_5ms_256k/master.wav,evaluation/bill-evans-secret-sessions_01/i16_cbr_5ms_256k/c.wav,4.611229,0.998502773,0.999298843,0.999525134,0.999548139,0.999529411,0.999654204,0.999492429,0.999543401,0.999480701,0.999530932,0.99933232,0.999436525,0.999316184,0.999235598,0.999211902,0.99912948,0.998871639,0.999225782,0.999420413,0.999371128,0.999195851,0.999334708,0.99973702,0.999813418,0.999753467,0.999461161,0.998843963,0.997326577,0.995505178,0.991767346,0.830613777,0.78665965,0.995192625,0.997978606,0.998907959,0.998885689,0.998669919,0.999172386,0.998640992,0.999118697,0.997877545,0.998493979,0.998433141,0.99895055,0.998270227,0.998552997,0.998036504,0.99803465,0.998187208,0.998742575,0.998955253,0.998060755,0.99821204,0.998816001,0.999528788,0.999505977,0.999127661,0.998418909,0.997726644,0.993914414,0.988270773,0.98379915,0.710587502,0.698374429,0.00467633305,0.00147755273,0,0,0,0,0.00120397448,0,0,0.0019107663,0.00312481255,0.00182644069,0.00191101853,0.00210892033,0.000710154963,0.00245736608,0.00350970318,0.00192828741,0,0.00217866875,0.00251642192,0,0.000961463753,0.00116281703,0.00153942919,0.00270523894,0.00420198111,0.00282760548,0.00707596887,0.0110397046,0.154670809,0.131868107,15.1674746,19.0740315,19.4993716,20.0270626,19.0917185,21.4320724,20.0746858,18.898801,19.6133795,18.7254135,16.7942632,15.7250248,15.0055038,14.8394958,14.5918545,14.0243808,13.575365,13.6364626,13.1797245,13.2531749,13.1149356,12.6187478,11.9933325,10.9574581,9.75932004,8.14311105,6.86169512,6.16664833,6.1312251,6.40517502,6.61660326,3.41132295
evaluation/bill-evans-secret-sessions_01/i16_cbr_5ms_320k/master.wav,evaluation/bill-evans-secret-sessions_01/i16_cbr_5ms_320k/rust.wav,4.6125216,0.999028028,0.999599965,0.999652363,0.999734876,0.999770764,0.999841996,0.999727773,0.999782394,0.999809577,0.999838381,0.999814746,0.999784373,0.999832134,0.999838284,0.999816121,0.999812993,0.999728,0.999781972,0.999787809,0.999719238,0.999689988,0.999723463,0.999861172,0.999884129,0.999827712,0.999648252,0.999232361,0.997516813,0.995646633,0.991724948,0.831004393,0.78880572,0.997922863,0.998505748,0.999176868,0.99944005,0.999452207,0.999535195,0.999024298,0.999393336,0.999489223,0.999569598,0.99955068,0.999462991,0.999549605,0.999695107,0.999669955,0.999711891,0.999342546,0.999650488,0.999436188,0.999354124,0.999471705,0.999543264,0.999767547,0.999755032,0.999637774,0.998974241,0.998788535,0.993865715,0.99075431,0.989866946,0.713471567,0.703901356,0.00126505066,0,0.00062222939,0.000771064636,0,0,0,0,0,0,0.00120871628,0.0013648228,0.0008683766,0.000671201965,0.000718169112,0.000691730663,0.00170541923,0.00096215065,0.000974945279,0.00153295117,0.00138662785,0.001069826,0.000842557601,0.000880568353,0.00121690742,0.00190814216,0.00271582996,0.00208038111,0.00695251153,0.00982741617,0.152972877,0.13035285,15.1924319,19.0939897,19.5236509,20.0469513,19.1075407,21.4511762,20.0902915,18.9199925,19.6476624,18.7557914,16.8155425,15.7476356,15.0289329,14.8657202,14.6166369,14.0535802,13.6042131,13.6635818,13.2079067,13.2878517,13.1461074,12.6487941,12.0207474,10.9851727,9.78665004,8.169145,6.89247432,6.1963613,6.15930287,6.43706343,6.64592403,3.44570951
evaluation/bill-evans-secret-sessions_01/i16_cbr_5ms_320k/master.wav,evaluation/bill-evans-secret-sessions_01/i16_cbr_5ms_320k/c.wav,4.61183717,0.998842052,0.999559307,0.999685927,0.999746003,0.999768002,0.999838985,0.999737536,0.999790248,0.999818968,0.999869517,0.999806133,0.99980682,0.999819209,0.999787549,0.999800933,0.999790289,0.999743091,0.99978049,0.999747566,0.999670433,0.999663268,0.999714767,0.999855587,0.999871109,0.99983304,0.999587574,0.998958881,0.997547862,0.99559055,0.992233965,0.830629775,0.786366721,0.996700521,0.998577402,0.99939173,0.999472416,0.999452405,0.999469921,0.999108507,0.999405658,0.999455554,0.999607563,0.99955621,0.99958272,0.999551578,0.999614432,0.999681399,0.999562469,0.999458697,0.999661394,0.999499909,0.999240157,0.999420508,0.999209406,0.999749158,0.999612977,0.999635973,0.998415452,0.998110077,0.995322891,0.989083313,0.988810703,0.710084968,0.696387408,0.00350619973,0,0.000854981995,0.000318410256,0,0,0.00141522521,0,0,0,0.00102582044,0.000875533154,0.0010596893,0.000387614375,0,0.000715953086,0.00140974346,0.000696878803,0.00107500711,0.0016966731,0.00133786151,0,0,0.000646704431,0.00083450692,0.00202871878,0.00375735635,0.00225517666,0.00561145997,0.00918987965,0.154860206,0.132023723,15.1676529,19.0743003,19.5007358,20.0323268,19.0832252,21.4235884,20.0667242,18.8975219,19.6155978,18.7281183,16.7882011,15.720356,15.0037963,14.8376143,14.586108,14.023366,13.5786847,13.6350802,13.1775124,13.2567118,13.1188608,12.620526,11.992929,10.9564405,9.75877153,8.14335225,6.86249763,6.16765427,6.13501614,6.40545042,6.61640476,3.409295
evaluation/bill-evans-secret-sessions_01/i16_vbr_5ms_192k/master.wav,evaluation/bill-evans-secret-sessions_01/i16_vbr_5ms_192k/rust.wav,4.58444259,0.994410266,0.997814392,0.997665095,0.997868334,0.998526958,0.998692328,0.997194752,0.997603932,0.99769629,0.997485144,0.997793126,0.997510426,0.997004919,0.996810175,0.99653519,0.996306421,0.993356168,0.992921752,0.993002984,0.994117372,0.9955849,0.996485666,0.997839494,0.997941078,0.997623648,0.997370572,0.99541892,0.990417691,0.983617992,0.963502314,0.83086551,0.786274826,0.986893903,0.992392762,0.995027131,0.995858282,0.997493735,0.996929017,0.98647262,0.99341066,0.990434262,0.990447396,0.994968004,0.994632111,0.987109726,0.99403022,0.993214215,0.993949876,0.985252156,0.980052415,0.983753293,0.982063693,0.991458806,0.991672619,0.996832417,0.995925625,0.99230283,0.990645596,0.9896461,0.982338258,0.969292975,0.936999993,0.71489986,0.704306267,0.0134480097,0.00112320782,0.0055215452,0.00395393449,0.000918857208,0,0.00868845928,0.00328762849,0.0045492789,0.00859763856,0.00579864841,0.00395079565,0.0106251057,0.00581933445,0.00389644055,0.00615982587,0.0163603905,0.0183260516,0.0232609241,0.0153851426,0.00792169337,0.00506036753,0.00354882654,0.00413030038,0.00650708885,0.0081115885,0.0101212743,0.0139514999,0.0233986564,0.0571860471,0.152262787,0.13075445,15.1843625,19.0692625,19.494309,20.0146746,19.0894054,21.4261676,20.067383,18.8990386,19.6234022,18.7293532,16.7830018,15.7058909,14.9939811,14.8261777,14.5762811,14.0079347,13.5805005,13.6384043,13.1882026,13.2576917,13.1131403,12.6224249,11.9881919,10.9515893,9.74560698,8.1319383,6.85694125,6.1589705,6.12419484,6.3995498,6.60807046,3.40141492
evaluation/bill-evans-secret-sessions_01/i16_vbr_5ms_192k/master.wav,evaluation/bill-evans-secret-sessions_01/i16_vbr_5ms_192k/c.wav,4.58487722,0.994015046,0.997651391,0.997727941,0.997352,0.998224867,0.998445118,0.998005229,0.997603019,0.997868394,0.998428387,0.997718318,0.996944314,0.996930471,0.996320672,0.996602328,0.996298104,0.994268273,0.993467852,0.994250392,0.995353325,0.994769613,0.995416835,0.997703272,0.998138027,0.997605169,0.997336365,0.996139275,0.990051455,0.983343693,0.966645302,0.828918026,0.78533051,0.982140886,0.992754164,0.991640495,0.985714887,0.995945671,0.993720442,0.99514731,0.994848697,0.991662482,0.996242996,0.993469202,0.993643252,0.991781136,0.991237265,0.992607508,0.995114147,0.990839151,0.98564507,0.983746966,0.99268285,0.992643983,0.99148642,0.995684091,0.995567079,0.993521376,0.993347536,0.993720995,0.981424103,0.96750333,0.948199377,0.712582634,0.701903023,0.016010821,0.00599381604,0.00312185279,0.00519636089,0.00105972524,0.00570602996,0.00489766347,0.00600771669,0.00372697883,0.00221651687,0.0052301938,0.00693799634,0.0062285813,0.00800625006,0.00466091742,0.00571724664,0.00968120327,0.0118163526,0.0133444694,0.00687048914,0.0103358521,0.00858747193,0.00363740263,0.00424416344,0.00510631784,0.0060838527,0.00784157729,0.0193009421,0.0234964432,0.0418372832,0.154287897,0.132637138,15.1960392,19.0746803,19.5043298,20.023734,19.0825117,21.4251633,20.0548184,18.8905057,19.6075524,18.7205287,16.7803016,15.7201055,15.0075852,14.8392442,14.5730837,14.0263996,13.5835946,13.6336458,13.1627902,13.2546322,13.1239495,12.6158347,11.9873923,10.9574659,9.76253754,8.1356143,6.85986301,6.16022364,6.12384609,6.39967609,6.6052462,3.40422022
evaluation/bill-evans-secret-sessions_01/i16_vbr_5ms_256k/master.wav,evaluation/bill-evans-secret-sessions_01/i16_vbr_5ms_256k/rust.wav,4.6115055,0.997255576,0.999356296,0.999599114,0.999538686,0.999553537,0.999675636,0.999074776,0.999308195,0.99958234,0.99957735,0.999455595,0.999374271,0.999357475,0.999227714,0.999137071,0.999135989,0.999070765,0.99915539,0.999462159,0.999520579,0.99939682,0.999433698,0.99975613,0.999834291,0.999778021,0.999483778,0.998955262,0.997242584,0.995437518,0.991491359,0.831237184,0.787729009,0.989148347,0.997774898,0.999080881,0.999154469,0.99890274,0.999192654,0.992832926,0.99623736,0.99906103,0.998849161,0.998605493,0.997515293,0.998118765,0.998151782,0.998012979,0.998441496,0.998614951,0.998612301,0.999127077,0.99917989,0.999130216,0.99916742,0.999488508,0.999757463,0.999527476,0.998413601,0.998181217,0.992567902,0.990384411,0.985302447,0.71410073,0.703422536,0.016244846,0,0.00121170154,0.000580403151,0,0,0,0,0,0.000860733799,0.00206281695,0.00253573655,0.00253277161,0.00260901118,0.00153188621,0.00222501903,0.00304331455,0.00245168669,0,0.0012372017,0.000273192724,0.000827657511,0.00107692624,0.000903031342,0.00143554109,0.00279198762,0.00349262133,0.00375763614,0.0082103809,0.00997749239,0.152854119,0.13026939,15.1823116,19.0779987,19.49855,20.0189211,19.0771155,21.420045,20.0662553,18.8941923,19.6106506,18.720578,16.7823026,15.716808,15.004,14.8369326,14.5843295,14.0218881,13.5747604,13.6327374,13.1776187,13.2585039,13.1118055,12.6159855,11.9887086,10.9529086,9.75711445,8.13990551,6.86436615,6.16623495,6.12997825,6.41022778,6.61680038,3.41854926
evaluation/bill-evans-secret-sessions_01/i16_vbr_5ms_256k/master.wav,evaluation/bill-evans-secret-sessions_01/i16_vbr_5ms_256k/c.wav,4.61220249,0.998709512,0.999488505,0.999596826,0.999576439,0.999555402,0.9996873,0.999521971,0.999558837,0.999489581,0.999543669,0.99934382,0.999489714,0.999372145,0.999287999,0.999225696,0.999163037,0.998968958,0.999293787,0.999471874,0.999478982,0.999396178,0.999355542,0.999745903,0.999825144,0.99978112,0.999513963,0.998991727,0.997423463,0.99597541,0.992081945,0.830909905,0.787878209,0.996820145,0.998770651,0.999039493,0.999136916,0.998822477,0.999375704,0.998823385,0.999257594,0.99812473,0.998563409,0.998447399,0.999213021,0.998719805,0.998744606,0.997905006,0.998005123,0.998115385,0.998952788,0.998898334,0.998840589,0.999231603,0.998895207,0.999604846,0.999661959,0.999341296,0.998497379,0.998013339,0.994800308,0.990094822,0.985662054,0.711059421,0.69873555,0.00281310935,0,0,0.000792234506,0,0,0.000924402072,0,0,0.00171779072,0.00296818876,0.00123183931,0.00145259069,0.00187750888,0.000917634435,0.00233864998,0.00316894237,0.00195146386,0,0.00111341144,0.00038060038,0,0.000927037735,0.000956908227,0.00115116939,0.0021470467,0.00284404994,0.00193307542,0.00558287625,0.0109858414,0.154481881,0.132130644,15.1920928,19.1059699,19.5314181,20.0609379,19.121242,21.4650686,20.1062669,18.9304371,19.64856,18.7600888,16.8273091,15.7553075,15.0398009,14.8751593,14.6277221,14.061624,13.6108075,13.6724309,13.2182301,13.2906079,13.1532106,12.6534648,12.0271097,10.9911531,9.79382764,8.17504168,6.89581244,6.20185983,6.16605112,6.43975185,6.65208656,3.44675378
evaluation/bill-evans-secret-sessions_01/i16_vbr_5ms_320k/master.wav,evaluation/bill-evans-secret-sessions_01/i16_vbr_5ms_320k/rust.wav,4.61282629,0.998790781,0.999617192,0.999662823,0.999741018,0.999783544,0.99983764,0.999710406,0.999768783,0.99981318,0.999834993,0.999815755,0.999805307,0.999832236,0.999808004,0.999796848,0.999798222,0.99971815,0.999789093,0.999786121,0.999718742,0.999692355,0.999726349,0.999857308,0.999880048,0.99982247,0.999684558,0.99939914,0.997749256,0.995628771,0.992209872,0.831091415,0.788304314,0.99517949,0.998639723,0.999290482,0.99953955,0.999489735,0.999625696,0.998860426,0.999354493,0.999466829,0.99954549,0.999516785,0.999666373,0.999501552,0.999605581,0.999581839,0.999666062,0.999282753,0.999639362,0.999444021,0.99939729,0.9994969,0.999562769,0.999767038,0.999754324,0.999656057,0.999081423,0.998998294,0.994342383,0.990778171,0.989443516,0.713333581,0.703147723,0,0,0,0.000702158998,0.000323841485,0,0,0,0,0,0.00116049038,0.00109928218,0.000970540211,0.00100480734,0.000646265943,0,0.00165856887,0.000830331243,0.000903278442,0.00144372137,0.00132509128,0.00100189156,0.000865550037,0.000955272722,0.00129985112,0.00179583722,0.00201226963,0.00104780394,0.00731987536,0.00895183162,0.153037348,0.130852145,15.1965273,19.0969657,19.5204088,20.0421424,19.1040862,21.4426457,20.082717,18.9160573,19.6415367,18.748751,16.8080598,15.7397502,15.0206762,14.8583937,14.6084985,14.0448786,13.5962928,13.6567199,13.2005421,13.2792932,13.1387482,12.6403967,12.0118808,10.9769497,9.77964461,8.16248726,6.88455054,6.188271,6.15173774,6.43057466,6.64055893,3.44040425
evaluation/bill-evans-secret-sessions_01/i16_vbr_5ms_320k/master.wav,evaluation/bill-evans-secret-sessions_01/i16_vbr_5ms_320k/c.wav,4.61260919,0.998904122,0.999540976,0.999694635,0.99974362,0.999771299,0.9998563,0.999760587,0.999793256,0.999821384,0.999857739,0.99981435,0.999811091,0.999811613,0.999794305,0.99981116,0.999804953,0.999754724,0.999800276,0.999768799,0.99967674,0.999663039,0.999712681,0.999848258,0.999867752,0.999835235,0.999631483,0.999209671,0.997770002,0.995916146,0.992545106,0.830766865,0.787003471,0.996977123,0.99860794,0.99934905,0.999499045,0.999364075,0.999585684,0.999128102,0.999415492,0.999452188,0.99960006,0.999641775,0.999576837,0.999403184,0.999620744,0.999696706,0.999572501,0.999470666,0.999659492,0.99960555,0.999240562,0.99942283,0.99926281,0.999751558,0.999598954,0.999631709,0.998442469,0.998009344,0.995639628,0.990392494,0.988969268,0.710533598,0.697739088,0.00282890198,0,0.000607364852,0.00034876242,0,0,0.00129179098,0.000514863631,0,0,0.00106247154,0.000842981509,0.00111348666,0,0,0.000485882984,0.00143913899,0.000711333138,0.000692681114,0.00170034548,0.00140146293,0,0,0.000745188681,0.000792693408,0.00203849195,0.00345995409,0.00313468337,0.00541274696,0.00855911975,0.154206454,0.132377519,15.1894205,19.0913517,19.5153542,20.0453561,19.0967911,21.4383084,20.0803658,18.9105467,19.6276268,18.742784,16.8035242,15.7345269,15.0188667,14.85137,14.6019552,14.0397825,13.5932338,13.6515253,13.1927694,13.2719175,13.1331769,12.6345163,12.0069391,10.9711548,9.77391429,8.15867338,6.87868483,6.18324125,6.15038513,6.42208796,6.63397628,3.42666741
evaluation/bill-evans-secret-sessions_01/i24_cbr_5ms_192k/master.wav,evaluation/bill-evans-secret-sessions_01/i24_cbr_5ms_192k/rust.wav,4.58097091,0.995309979,0.997899021,0.997968567,0.998085896,0.998422124,0.998422091,0.997611798,0.997762443,0.998102359,0.99808246,0.997481709,0.997160267,0.996412158,0.996516282,0.996696079,0.995996564,0.993498309,0.993021947,0.993477594,0.995007509,0.995379035,0.996327277,0.997970413,0.998098492,0.997837559,0.996884272,0.995186139,0.988178442,0.979954512,0.962536673,0.830341949,0.788294125,0.988940793,0.99127681,0.995424492,0.995627102,0.995951467,0.996471077,0.993529373,0.994083183,0.99332242,0.995127198,0.99301362,0.99346159,0.983310618,0.992817708,0.994830419,0.993979123,0.98824939,0.98254476,0.98559565,0.988772052,0.991814245,0.993704243,0.997248944,0.996474747,0.994377887,0.991020692,0.991182956,0.974973736,0.966318147,0.938118143,0.714486122,0.706319505,0.00633053712,0,0.00360011744,0.00459983321,0.000688648805,0.00154281466,0.00582965442,0.00318463314,0.000941591019,0.00433358553,0.00771021702,0.0056366504,0.0117632496,0.00588318454,0.00318760706,0.00470926018,0.0141778223,0.0152765591,0.020853953,0.00964931005,0.00776347163,0.00576741319,0.00390538298,0.00443883662,0.00548080711,0.00973689431,0.0115174067,0.0207272936,0.0258560632,0.0512560777,0.154071583,0.132022053,15.2029745,19.1089762,19.5417852,20.0501399,19.1401572,21.4813609,20.1287294,18.9548138,19.6713892,18.7772187,16.8408056,15.7754054,15.0585218,14.8797216,14.6221964,14.0688616,13.6301037,13.6893647,13.2397131,13.2901241,13.1561913,12.6668497,12.0369954,11.0089141,9.80450707,8.18543489,6.91050011,6.21298788,6.1754793,6.4529597,6.66762785,3.46283974
evaluation/bill-evans-secret-sessions_01/i24_cbr_5ms_192k/master.wav,evaluation/bill-evans-secret-sessions_01/i24_cbr_5ms_192k/c.wav,4.58455566,0.994260309,0.997929724,0.998106232,0.997538711,0.998301079,0.998707149,0.998097037,0.997867852,0.998123129,0.998361936,0.997815507,0.997230131,0.996933769,0.996280766,0.996715884,0.996170793,0.9935443,0.99347594,0.994174934,0.994090732,0.995161374,0.995766483,0.99762534,0.998046,0.998018266,0.997197477,0.995236488,0.991007809,0.98324872,0.965129392,0.830037082,0.784377099,0.983060182,0.994426836,0.994773819,0.98960633,0.99688605,0.997376301,0.995606704,0.995261405,0.994882658,0.996152093,0.993636545,0.993410879,0.9883559,0.987982793,0.993505857,0.993275763,0.987453287,0.982489617,0.99008939,0.986340918,0.992509141,0.991339385,0.996258156,0.995126998,0.995527604,0.993619899,0.990836062,0.984659055,0.971915172,0.937873697,0.712460586,0.700243025,0.0182993092,0.00223704108,0.000485473848,0.00345364949,0.00225648836,0.00174540826,0.00411156025,0.00493428597,0,0.00174586379,0.00519115487,0.00670492521,0.00818967739,0.00958114223,0.00411513114,0.00638667528,0.0141194994,0.0117584845,0.00853898641,0.0114607243,0.00876361216,0.00672990254,0.00376589705,0.00330413522,0.00458157739,0.00812731414,0.0127393463,0.0146743794,0.0228055699,0.0460882917,0.154559071,0.132008228,15.1820351,19.0682756,19.4988687,20.0316964,19.0747189,21.4198531,20.0630022,18.9011522,19.6104835,18.7184817,16.7852568,15.7157723,14.9997825,14.8367963,14.5734853,14.0239474,13.5866892,13.6395127,13.1661787,13.2541851,13.1328844,12.615726,11.9807162,10.9574029,9.75485551,8.12517871,6.85759603,6.16452508,6.12582812,6.3969999,6.6040985,3.40196885
evaluation/bill-evans-secret-sessions_01/i24_cbr_5ms_256k/master.wav,evaluation/bill-evans-secret-sessions_01/i24_cbr_5ms_256k/rust.wav,4.61136863,0.997580311,0.99939237,0.999570668,0.999395862,0.999530014,0.9996286,0.999226222,0.999369344,0.999562918,0.999612592,0.999420897,0.999367656,0.999329638,0.999193867,0.999094882,0.999166833,0.99896553,0.999067692,0.999416791,0.999480283,0.999243441,0.999391814,0.999769355,0.99983931,0.999723936,0.999335234,0.99887925,0.997444552,0.995421281,0.991323838,0.83101926,0.787724295,0.991672608,0.998168695,0.998808525,0.998278082,0.999082956,0.999020033,0.994672796,0.997127943,0.999036345,0.998906693,0.99870484,0.997201191,0.997713609,0.997684595,0.997407689,0.998484704,0.998300205,0.998241004,0.999080946,0.999045786,0.998474265,0.998998177,0.999588148,0.999700968,0.999432917,0.998404638,0.998352777,0.994473572,0.992205029,0.988923331,0.713793132,0.703990382,0.0126857795,0,0.00078212728,0.00168956936,0.000727162222,0,0,0,0,0.00126631286,0.00235145812,0.00268253457,0.00285628144,0.00266657101,0.0023443249,0.00204708279,0.00241120615,0.00240725354,0.00105030845,0.00234025164,0.00288074684,0.000900970938,0.000753064994,0.000904213595,0.00156434191,0.00348675822,0.00332589349,0.00144043415,0.00689059203,0.00914653509,0.153000584,0.129691307,15.1788468,19.0692399,19.4959258,20.0226125,19.0788642,21.4215454,20.0689802,18.896897,19.6122655,18.7211308,16.7829309,15.7167082,15.0018495,14.8367169,14.5847453,14.0194171,13.5772614,13.6345255,13.1784581,13.2582133,13.1164696,12.6119164,11.986375,10.9512986,9.75696737,8.13812198,6.86087205,6.16345196,6.12872141,6.40583135,6.61291324,3.41500857
